"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type"
"485","Denmark","Jul Det' Cool",16,60,"Mc Einar","Jul Det' Cool",0.908,0.529,11,-9.116,1,0.0926,0.21,0,0.133,0.927,95.062,"audio_features"
"486","Denmark","Lonely (with benny blanco)",15,95,"Justin Bieber","Lonely (with benny blanco)",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,"audio_features"
"487","Denmark","Lille Store Verden",14,64,"Rasmus Seebach","Verden Ka' Vente",0.605,0.424,9,-8.012,0,0.0381,0.396,0,0.241,0.463,89.88,"audio_features"
"488","Denmark","Rockin' Around The Christmas Tree",13,72,"Mel & Kim","Rockin' Around The Christmas Tree",0.578,0.589,10,-10.795,1,0.108,0.65,0,0.209,0.657,144.148,"audio_features"
"489","Denmark","ErruDumEllaHvad",12,67,"ICEKIID","ErruDumEllaHvad",0.922,0.708,8,-5.618,0,0.262,0.281,0.000168,0.279,0.732,104.055,"audio_features"
"490","Denmark","Whoopty",11,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"491","Denmark","Solhverv",10,66,"Lord Siva","Solhverv",0.81,0.674,2,-6.251,0,0.0446,0.00792,1.45e-05,0.0527,0.834,139.949,"audio_features"
"492","Denmark","HUNDO",9,67,"Branco","HUNDO",0.561,0.664,11,-6.98,0,0.296,0.142,1.72e-05,0.312,0.678,139.458,"audio_features"
"493","Denmark","Head & Heart (feat. MNEK)",8,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features"
"494","Denmark","The Business",7,88,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features"
"495","Denmark","Blæstegnen (feat. Orgi-E)",6,61,"Tessa","Blæstegnen (feat. Orgi-E)",0.87,0.643,1,-4.753,1,0.28,0.0909,0,0.181,0.418,102.983,"audio_features"
"496","Denmark","Lemonade (feat. Gunna, Don Toliver & NAV)",5,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features"
"497","Denmark","Dejlig",4,65,"Jimilian","Dejlig",0.845,0.572,7,-7.692,0,0.14,0.124,0,0.0918,0.61,105.03,"audio_features"
"498","Denmark","Den Himmelblå",3,46,"Shu-Bi-Dua","Rap Jul & Godt Nytår",0.492,0.822,5,-4.673,1,0.034,0.262,0.000617,0.411,0.67,109.709,"audio_features"
"499","Denmark","Jingle Bell Rock",2,87,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features"
"500","Denmark","Mistletoe",1,88,"Justin Bieber","Under The Mistletoe (Deluxe Edition)",0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,"audio_features"
"501","Estonia","All I Want for Christmas Is You",50,95,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features"
"502","Estonia","Santa Tell Me",49,93,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features"
"503","Estonia","It's Beginning to Look a Lot like Christmas",48,73,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features"
"504","Estonia","loodus ja hobused",47,47,"5MIINUST","loodus ja hobused",0.726,0.763,9,-4.59,1,0.0577,0.0978,0,0.37,0.775,130.067,"audio_features"
"505","Estonia","Blinding Lights",46,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features"
"506","Estonia","Magus melanhoolia",45,38,"Jüri Pootsmann","Magus melanhoolia",0.63,0.417,0,-7.41,1,0.256,0.115,0,0.105,0.29,77.682,"audio_features"
"507","Estonia","Monster (Shawn Mendes & Justin Bieber)",44,74,"Shawn Mendes","Wonder",0.64,0.392,2,-7.246,0,0.0574,0.0593,0,0.0839,0.502,145.838,"audio_features"
"508","Estonia","It's the Most Wonderful Time of the Year",43,66,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features"
"509","Estonia","What You Know Bout Love",42,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features"
"510","Estonia","WITHOUT YOU",41,86,"The Kid LAROI","F*CK LOVE (SAVAGE)",0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,"audio_features"
"511","Estonia","Rockin' Around The Christmas Tree",40,92,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features"
"512","Estonia","Last Christmas",39,85,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features"
"513","Estonia","Prisoner (feat. Dua Lipa)",38,81,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features"
"514","Estonia","6",37,34,"Heleza","6",0.741,0.558,7,-6.58,0,0.137,0.177,3.69e-05,0.322,0.314,119.995,"audio_features"
"515","Estonia","Sweater Weather",36,88,"The Neighbourhood","I Love You.",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"audio_features"
"516","Estonia","Let It Snow! Let It Snow! Let It Snow!",35,89,"Dean Martin","A Winter Romance",0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,"audio_features"
"517","Estonia","Aluspükse",34,45,"5MIINUST","Aluspükse",0.725,0.771,9,-5.551,0,0.221,0.388,1.4e-06,0.362,0.544,119.998,"audio_features"
"518","Estonia","Tahmanägu",33,46,"Pitsa","Tahmanägu",0.688,0.808,5,-6.592,0,0.0374,0.0102,2.97e-06,0.419,0.517,120.014,"audio_features"
"519","Estonia","positions",32,97,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features"
"520","Estonia","Underneath the Tree",31,87,"Kelly Clarkson","Wrapped In Red",0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,"audio_features"
"521","Estonia","Feliz Navidad",30,67,"José Feliciano","My Name Is José Feliciano",0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-06,0.299,0.967,148.733,"audio_features"
"522","Estonia","Peo lõpp",29,46,"5MIINUST","Peo lõpp",0.682,0.755,6,-5.705,0,0.0712,0.11,0,0.294,0.779,95.076,"audio_features"
"523","Estonia","Mood (feat. iann dior)",28,98,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features"
"524","Estonia","für Oksana",27,46,"Nublu","für Oksana",0.802,0.677,8,-4.7,1,0.216,0.277,0.000154,0.078,0.87,170.065,"audio_features"
"525","Estonia","you broke me first",26,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features"
"526","Estonia","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",25,88,"Frank Sinatra","Christmas Songs by Sinatra",0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,"audio_features"
"527","Estonia","WAP (feat. Megan Thee Stallion)",24,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"528","Estonia","Lonely (with benny blanco)",23,95,"Justin Bieber","Lonely (with benny blanco)",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,"audio_features"
"529","Estonia","Therefore I Am",22,95,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features"
"530","Estonia","Wingman",21,35,"Andrei Zevakin","Wingman",0.666,0.674,8,-7.18,0,0.0788,0.013,0,0.3,0.723,100.013,"audio_features"
"531","Estonia","Paaristõuked",20,43,"5MIINUST","Paaristõuked",0.688,0.821,4,-6.338,0,0.104,0.0344,0,0.0634,0.67,109.955,"audio_features"
"532","Estonia","Croissantid",19,47,"Nublu","Croissantid",0.896,0.563,9,-6.746,0,0.0575,0.459,0.000114,0.0943,0.851,123.982,"audio_features"
"533","Estonia","Whoopty",18,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"534","Estonia","Head & Heart (feat. MNEK)",17,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features"
"535","Estonia","soolane värska",16,44,"Villemdrillem","soolane värska",0.705,0.875,10,-4.046,1,0.159,0.0699,0,0.132,0.396,119.988,"audio_features"
"536","Estonia","The Business",15,88,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features"
"537","Estonia","niiea",14,45,"Villemdrillem","niiea",0.696,0.814,11,-5.771,0,0.0732,0.102,0.000417,0.172,0.602,136.01,"audio_features"
"538","Estonia","avokaado (leidsin ta)",13,45,"Pitsa","avokaado (leidsin ta)",0.804,0.754,11,-6.537,0,0.0386,0.11,0,0.0661,0.547,123.016,"audio_features"
"539","Estonia","Holly Jolly Christmas",12,74,"Michael Bublé","Christmas",0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,"audio_features"
"540","Estonia","1-2",11,48,"Nublu","1-2",0.865,0.632,7,-5.467,1,0.184,0.0552,0.0111,0.0863,0.49,98.001,"audio_features"
"541","Estonia","Watermelon Sugar",10,93,"Harry Styles","Fine Line",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features"
"542","Estonia","HOLIDAY",9,90,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features"
"543","Estonia","E-GIRLS ARE RUINING MY LIFE!",8,86,"CORPSE","E-GIRLS ARE RUINING MY LIFE!",0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,"audio_features"
"544","Estonia","Sleigh Ride",7,65,"The Ronettes","Sleigh Ride",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,"audio_features"
"545","Estonia","Lemonade (feat. Gunna, Don Toliver & NAV)",6,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features"
"546","Estonia","Universum",5,63,"Nublu","Universum",0.776,0.805,10,-5.928,0,0.205,0.25,0.00307,0.176,0.634,115.018,"audio_features"
"547","Estonia","Jenny",4,57,"Studio Killers","Studio Killers",0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,"audio_features"
"548","Estonia","Jingle Bell Rock",3,87,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features"
"549","Estonia","Mistletoe",2,88,"Justin Bieber","Under The Mistletoe (Deluxe Edition)",0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,"audio_features"
"550","Estonia","ROCKSTAR (feat. Roddy Ricch)",1,93,"DaBaby","BLAME IT ON BABY",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features"
"551","Finland","All I Want for Christmas Is You",50,95,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features"
"552","Finland","Epäröimättä hetkeekään",49,47,"Elastinen","Uusia Muistoi",0.452,0.64,8,-9.7,0,0.0753,0.0357,2.02e-06,0.393,0.319,92.538,"audio_features"
"553","Finland","Santa Tell Me",48,93,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features"
"554","Finland","It's Beginning to Look a Lot like Christmas",47,73,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features"
"555","Finland","Minä liityin sinuun - Vain elämää kausi 11",46,59,"Herra Ylppö","Minä liityin sinuun (Vain elämää kausi 11)",0.455,0.733,9,-7.397,0,0.0298,0.112,0,0.108,0.377,170.171,"audio_features"
"556","Finland","Blinding Lights",45,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features"
"557","Finland","Pelkään rakastaa sua",44,48,"Elias Kaskinen","Pelkään rakastaa sua",0.628,0.655,6,-5.785,0,0.0348,0.0782,1.03e-05,0.118,0.4,158.06,"audio_features"
"558","Finland","Monster (Shawn Mendes & Justin Bieber)",43,74,"Shawn Mendes","Wonder",0.64,0.392,2,-7.246,0,0.0574,0.0593,0,0.0839,0.502,145.838,"audio_features"
"559","Finland","Kuningaskobra (Vain elämää kausi 11)",42,58,"STIG","Kuningaskobra (Vain elämää kausi 11)",0.917,0.64,9,-6.012,0,0.0392,0.177,0.00304,0.0851,0.816,126.007,"audio_features"
"560","Finland","Tulkoon joulu",41,56,"Suvi Teräsniska","Tulkoon joulu",0.488,0.511,7,-6.011,1,0.0232,0.688,0,0.149,0.329,91.916,"audio_features"
"561","Finland","Silmät",40,56,"Gettomasa","Diplomaatti",0.788,0.726,7,-6.262,1,0.356,0.182,0,0.239,0.784,180.092,"audio_features"
"562","Finland","What You Know Bout Love",39,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features"
"563","Finland","WITHOUT YOU",38,86,"The Kid LAROI","F*CK LOVE (SAVAGE)",0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,"audio_features"
"564","Finland","Frida",37,62,"BEHM","Draaman kaari viehättää",0.673,0.587,5,-6.422,0,0.0264,0.187,0,0.092,0.743,118.083,"audio_features"
"565","Finland","Lady Domina",36,61,"Haloo Helsinki!","Lady Domina",0.594,0.85,1,-3.393,0,0.0395,0.151,0,0.361,0.629,95.012,"audio_features"
"566","Finland","Last Christmas",35,85,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features"
"567","Finland","Lupaan",34,62,"BEHM","Draaman kaari viehättää",0.419,0.225,4,-13.106,0,0.0399,0.878,0,0.0809,0.299,164.546,"audio_features"
"568","Finland","Sydämeeni joulun teen",33,52,"Vesa-Matti Loiri","Sydämeeni joulun teen",0.175,0.334,5,-10.127,0,0.0326,0.795,0.161,0.108,0.312,169.511,"audio_features"
"569","Finland","Prisoner (feat. Dua Lipa)",32,81,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features"
"570","Finland","Epäkohtelias (feat. Axel Kala & Gettomasa)",31,57,"Pyrythekid","Epäkohtelias (feat. Axel Kala & Gettomasa)",0.917,0.409,11,-9.537,1,0.24,0.176,0,0.122,0.611,95.015,"audio_features"
"571","Finland","Hei rakas",30,58,"BEHM","Draaman kaari viehättää",0.681,0.411,11,-10.32,0,0.0283,0.43,1.35e-06,0.135,0.243,115.031,"audio_features"
"572","Finland","Tässäkö tää oli? (feat. Leavings-Orkesteri)",29,55,"Arttu Wiskari","Suomen muotoisen pilven alla",0.774,0.644,5,-6.092,0,0.0335,0.151,0,0.0927,0.801,126.028,"audio_features"
"573","Finland","Dinosauruksii",28,59,"Ellinoora","Dinosauruksii",0.594,0.688,9,-7.577,0,0.0301,0.286,0,0.365,0.285,104.916,"audio_features"
"574","Finland","positions",27,97,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features"
"575","Finland","Joulumaa",26,54,"Katri Helena","Hiljaisuudessa 2006",0.55,0.275,0,-12.585,1,0.0373,0.73,0,0.112,0.302,146.074,"audio_features"
"576","Finland","Joulun kanssas jaan (feat. Cantores Minores)",25,57,"Haloo Helsinki!","Joulun kanssas jaan (feat. Cantores Minores)",0.467,0.538,8,-8.784,1,0.0318,0.0479,7.02e-05,0.138,0.227,188.012,"audio_features"
"577","Finland","Mood (feat. iann dior)",24,98,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features"
"578","Finland","Päästä varpaisiin",23,61,"BEHM","Draaman kaari viehättää",0.483,0.184,11,-12.777,0,0.0356,0.929,3.85e-05,0.0851,0.303,179.879,"audio_features"
"579","Finland","you broke me first",22,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features"
"580","Finland","Pyyntö - Vain elämää kausi 11",21,63,"Jannika B","Pyyntö (Vain elämää kausi 11)",0.381,0.326,7,-8.907,1,0.0354,0.332,0.00179,0.164,0.206,144.658,"audio_features"
"581","Finland","Syntisten pöytä",20,60,"Erika Vikman","Syntisten pöytä",0.685,0.892,1,-4.761,0,0.0282,0.0482,0,0.109,0.618,139.975,"audio_features"
"582","Finland","16v",19,55,"Cavallini & Shrty","10/10",0.809,0.628,4,-10.098,0,0.104,0.234,0,0.0903,0.513,93.021,"audio_features"
"583","Finland","WAP (feat. Megan Thee Stallion)",18,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"584","Finland","Ehjää",17,51,"Uniikki","Ehjää",0.707,0.611,11,-3.903,1,0.0589,0.0782,0,0.0758,0.221,90.043,"audio_features"
"585","Finland","Veli mä vannon",16,60,"Gettomasa","Veli mä vannon",0.781,0.57,8,-6.29,1,0.311,0.121,0,0.362,0.397,140.168,"audio_features"
"586","Finland","Lonely (with benny blanco)",15,95,"Justin Bieber","Lonely (with benny blanco)",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,"audio_features"
"587","Finland","Therefore I Am",14,95,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features"
"588","Finland","Lämmin lumi peittää maan",13,53,"Antti Tuisku","Minun Jouluni",0.537,0.583,10,-7.012,1,0.0264,0.3,0,0.14,0.282,144.045,"audio_features"
"589","Finland","Whoopty",12,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"590","Finland","Penelope (feat. Clever)",11,60,"william","Shakespeare",0.795,0.673,9,-6.242,1,0.0365,0.0445,0,0.141,0.777,129.955,"audio_features"
"591","Finland","Kopiokissa",10,60,"william","Shakespeare",0.754,0.586,5,-9.634,1,0.0607,0.0913,0,0.123,0.648,89.983,"audio_features"
"592","Finland","molemmat",9,59,"ibe","perkele!",0.669,0.6,11,-6.601,0,0.196,0.0766,0.000291,0.174,0.24,97.121,"audio_features"
"593","Finland","Tivolit",8,56,"BEHM","Draaman kaari viehättää",0.646,0.471,1,-9.044,0,0.0282,0.319,0.000514,0.0823,0.402,103.06,"audio_features"
"594","Finland","HOLIDAY",7,90,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features"
"595","Finland","100",6,61,"Kube","100",0.756,0.521,6,-10.153,1,0.13,0.269,0.000316,0.183,0.548,88.032,"audio_features"
"596","Finland","Lemonade (feat. Gunna, Don Toliver & NAV)",5,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features"
"597","Finland","Universum",4,63,"Nublu","Universum",0.776,0.805,10,-5.928,0,0.205,0.25,0.00307,0.176,0.634,115.018,"audio_features"
"598","Finland","Jenny",3,57,"Studio Killers","Studio Killers",0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,"audio_features"
"599","Finland","Snowman",2,80,"Sia","Everyday Is Christmas (Deluxe Edition)",0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,"audio_features"
"600","Finland","Mistletoe",1,88,"Justin Bieber","Under The Mistletoe (Deluxe Edition)",0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,"audio_features"
"601","France","All I Want for Christmas Is You",50,95,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features"
"602","France","Tout en Gucci",49,74,"Ninho","M.I.L.S 3 (Réédition)",0.776,0.662,3,-7.586,0,0.233,0.548,5.1e-06,0.117,0.5,121.987,"audio_features"
"603","France","Slide",48,55,"Bosh","Synkinisi (Réédition)",0.906,0.588,6,-7.404,0,0.215,0.213,0,0.0573,0.785,124.01,"audio_features"
"604","France","Djomb - Bien ou quoi",47,72,"Bosh","Synkinisi",0.945,0.676,1,-6.6,1,0.207,0.172,0.00036,0.322,0.631,123.109,"audio_features"
"605","France","9 1 1 3 (feat. SCH)",46,74,"Zola","Survie",0.907,0.63,6,-6.669,0,0.243,0.174,0.000293,0.376,0.388,100.941,"audio_features"
"606","France","Guccissima",45,63,"Heuss L'enfoiré","Guccissima x Matrixé",0.616,0.695,4,-8.328,0,0.134,0.147,0,0.0954,0.369,80.142,"audio_features"
"607","France","Boston George",44,73,"Lacrim","R.I.P.R.O 4",0.563,0.562,7,-7.931,0,0.247,0.196,5.02e-06,0.107,0.344,137.325,"audio_features"
"608","France","À la fête",43,75,"UZI","À la fête",0.885,0.689,11,-5.581,0,0.165,0.391,0,0.129,0.492,100.385,"audio_features"
"609","France","Blinding Lights",42,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features"
"610","France","Grand bain",41,69,"Dadju","Poison Ou Antidote",0.63,0.393,1,-10.762,1,0.183,0.88,0,0.0894,0.166,145.051,"audio_features"
"611","France","Pilote (feat. Hamza)",40,75,"PLK","Enna",0.844,0.562,2,-7.744,0,0.137,0.217,0.000636,0.114,0.574,94.976,"audio_features"
"612","France","Dieu merci",39,67,"Dadju","Poison Ou Antidote (Edition Miel Book)",0.731,0.523,8,-7.183,0,0.0611,0.398,0,0.215,0.83,133.961,"audio_features"
"613","France","Joli bébé",38,68,"Naza","Gros bébé",0.689,0.623,1,-7.206,0,0.129,0.586,0,0.103,0.26,154.95,"audio_features"
"614","France","What You Know Bout Love",37,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features"
"615","France","Goosebumps",36,86,"HVME","Goosebumps",0.767,0.659,1,-7.429,1,0.0444,0.325,0,0.13,0.439,124.946,"audio_features"
"616","France","Faut pardonner",35,70,"Naza","Gros bébé",0.806,0.434,0,-7.956,1,0.187,0.775,0,0.102,0.456,101.975,"audio_features"
"617","France","Gotaga",34,70,"Echelon","Echelon Vol. 1",0.493,0.702,11,-6.457,0,0.275,0.251,0,0.338,0.342,199.739,"audio_features"
"618","France","La meilleure",33,74,"Hatik","Chaise pliante II",0.757,0.517,8,-8.499,0,0.0672,0.652,0.00527,0.173,0.218,102.008,"audio_features"
"619","France","Cœur noir",32,66,"Eva","Feed Collector",0.492,0.528,8,-6.245,0,0.0721,0.644,0,0.107,0.461,115.679,"audio_features"
"620","France","Mais je t'aime",31,65,"Grand Corps Malade","Mesdames",0.476,0.412,9,-10.529,0,0.131,0.796,9.04e-06,0.112,0.209,179.783,"audio_features"
"621","France","positions",30,97,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features"
"622","France","Fever",29,73,"Dua Lipa","Future Nostalgia",0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,"audio_features"
"623","France","Monte le son",28,70,"DJ Kayz","Monte le son",0.68,0.783,4,-7.556,0,0.0536,0.0941,0,0.0877,0.603,100.003,"audio_features"
"624","France","POMPEII",27,65,"JSX","POMPEII",0.754,0.55,8,-6.467,0,0.049,0.41,0,0.107,0.223,112.963,"audio_features"
"625","France","Mood (feat. iann dior)",26,98,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features"
"626","France","Doudou",25,72,"Aya Nakamura","AYA",0.773,0.609,4,-5.855,0,0.244,0.136,0,0.0729,0.697,98.071,"audio_features"
"627","France","DÁKITI",24,88,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,"audio_features"
