"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","danceability_weighted","energy_weighted","temper"
"594","Finland","Kopiokissa",7,61,"william","Shakespeare",0.754,0.586,5,-9.634,1,0.0607,0.0913,0,0.123,0.648,89.983,"audio_features",5.278,4.102,9.38
"595","Finland","molemmat",6,59,"ibe","perkele!",0.669,0.6,11,-6.601,0,0.196,0.0766,0.000291,0.174,0.24,97.121,"audio_features",4.014,3.6,7.614
"596","Finland","Matkalla manalaan - Vain elämää kausi 11",5,53,"Jannika B","Matkalla manalaan (Vain elämää kausi 11)",0.492,0.741,1,-8.704,1,0.0466,0.00323,0.588,0.117,0.297,137.041,"audio_features",2.46,3.705,6.165
"597","Finland","100",4,60,"Kube","100",0.756,0.521,6,-10.153,1,0.13,0.269,0.000316,0.183,0.548,88.032,"audio_features",3.024,2.084,5.108
"598","Finland","Lemonade (feat. Gunna, Don Toliver & NAV)",3,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",2.4,1.974,4.374
"599","Finland","Universum",2,63,"Nublu","Universum",0.776,0.805,10,-5.928,0,0.205,0.25,0.00307,0.176,0.634,115.018,"audio_features",1.552,1.61,3.162
"600","Finland","Jenny",1,52,"Studio Killers","Studio Killers",0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,"audio_features",0.668,0.799,1.467
"601","France","Madone",50,55,"Dinos","Stamina,",0.734,0.563,3,-8.042,1,0.287,0.209,1.49e-05,0.103,0.512,144.02,"audio_features",36.7,28.15,64.85
"602","France","Tout en Gucci",49,73,"Ninho","M.I.L.S 3 (Réédition)",0.776,0.662,3,-7.586,0,0.233,0.548,5.1e-06,0.117,0.5,121.987,"audio_features",38.024,32.438,70.462
"603","France","Slide",48,29,"Bosh","Synkinisi (Réédition)",0.906,0.588,6,-7.404,0,0.215,0.213,0,0.0573,0.785,124.01,"audio_features",43.488,28.224,71.712
"604","France","9 1 1 3 (feat. SCH)",47,71,"Zola","Survie",0.907,0.63,6,-6.669,0,0.243,0.174,0.000293,0.376,0.388,100.941,"audio_features",42.629,29.61,72.239
"605","France","Boston George",46,73,"Lacrim","R.I.P.R.O 4",0.563,0.562,7,-7.931,0,0.247,0.196,5.02e-06,0.107,0.344,137.325,"audio_features",25.898,25.852,51.75
"606","France","À la fête",45,75,"UZI","À la fête",0.885,0.689,11,-5.581,0,0.165,0.391,0,0.129,0.492,100.385,"audio_features",39.825,31.005,70.83
"607","France","Je Wanda",44,58,"Dinos","Stamina,",0.545,0.592,5,-8.176,0,0.401,0.326,0,0.107,0.532,128.812,"audio_features",23.98,26.048,50.028
"608","France","Prends soin de toi",43,58,"Dinos","Stamina,",0.839,0.465,0,-7.704,0,0.223,0.279,9.3e-05,0.11,0.368,130.057,"audio_features",36.077,19.995,56.072
"609","France","Pilote (feat. Hamza)",42,76,"PLK","Enna",0.844,0.562,2,-7.744,0,0.137,0.217,0.000636,0.114,0.574,94.976,"audio_features",35.448,23.604,59.052
"610","France","All We Got (feat. KIDDO)",41,81,"Robin Schulz","All We Got (feat. KIDDO)",0.504,0.76,4,-4.246,1,0.0426,0.286,0,0.151,0.64,183.933,"audio_features",20.664,31.16,51.824
"611","France","Dieu merci",40,66,"Dadju","Poison Ou Antidote (Edition Miel Book)",0.731,0.523,8,-7.183,0,0.0611,0.398,0,0.215,0.83,133.961,"audio_features",29.24,20.92,50.16
"612","France","Joli bébé",39,65,"Naza","Gros bébé",0.689,0.623,1,-7.206,0,0.129,0.586,0,0.103,0.26,154.95,"audio_features",26.871,24.297,51.168
"613","France","Corbillard",38,55,"Dinos","Stamina,",0.77,0.553,8,-11.332,1,0.205,0.147,0.0115,0.154,0.439,140.894,"audio_features",29.26,21.014,50.274
"614","France","What You Know Bout Love",37,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features",26.233,20.276,46.509
"615","France","Goosebumps",36,85,"HVME","Goosebumps",0.767,0.659,1,-7.429,1,0.0444,0.325,0,0.13,0.439,124.946,"audio_features",27.612,23.724,51.336
"616","France","Ma jolie (feat. Leto)",35,67,"Zola","Survie",0.79,0.68,4,-7.57,0,0.0587,0.299,0.000245,0.241,0.547,110.015,"audio_features",27.65,23.8,51.45
"617","France","Faut pardonner",34,68,"Naza","Gros bébé",0.806,0.434,0,-7.956,1,0.187,0.775,0,0.102,0.456,101.975,"audio_features",27.404,14.756,42.16
"618","France","Gotaga",33,58,"Vald","Echelon Vol. 1",0.493,0.702,11,-6.457,0,0.275,0.251,0,0.338,0.342,199.739,"audio_features",16.269,23.166,39.435
"619","France","La meilleure",32,74,"Hatik","Chaise pliante II",0.757,0.517,8,-8.499,0,0.0672,0.652,0.00527,0.173,0.218,102.008,"audio_features",24.224,16.544,40.768
"620","France","Le nord se souvient",31,56,"Dinos","Stamina,",0.72,0.597,0,-7.57,0,0.204,0.148,0,0.11,0.704,156.008,"audio_features",22.32,18.507,40.827
"621","France","positions",30,96,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features",22.11,24.06,46.17
"622","France","Judas",29,56,"Dinos","Stamina,",0.796,0.614,11,-7.211,0,0.331,0.0698,2.64e-06,0.384,0.5,120.065,"audio_features",23.084,17.806,40.89
"623","France","Fever",28,72,"Dua Lipa","Future Nostalgia",0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,"audio_features",24.304,19.404,43.708
"624","France","Babi",27,50,"13 Block","BLO II",0.851,0.718,11,-6.096,0,0.0829,0.687,0,0.161,0.497,119.991,"audio_features",22.977,19.386,42.363
"625","France","Ciel pleure",26,57,"Dinos","Stamina,",0.848,0.532,4,-8.735,0,0.201,0.113,0,0.0858,0.556,129.907,"audio_features",22.048,13.832,35.88
"626","France","Mood (feat. iann dior)",25,99,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features",17.5,18.05,35.55
"627","France","Doudou",24,71,"Aya Nakamura","AYA",0.773,0.609,4,-5.855,0,0.244,0.136,0,0.0729,0.697,98.071,"audio_features",18.552,14.616,33.168
"628","France","Maman m'aime",23,58,"Dinos","Stamina,",0.824,0.578,5,-7.302,0,0.313,0.154,0,0.372,0.329,146.007,"audio_features",18.952,13.294,32.246
"629","France","Césaire",22,57,"Dinos","Stamina,",0.764,0.544,6,-8.17,0,0.153,0.333,0.000127,0.199,0.504,140.099,"audio_features",16.808,11.968,28.776
"630","France","DÁKITI",21,74,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,"audio_features",15.351,12.033,27.384
"631","France","Demain n'existe plus",20,57,"Dinos","Stamina,",0.581,0.413,6,-9.145,0,0.106,0.396,0,0.107,0.0867,85.261,"audio_features",11.62,8.26,19.88
"632","France","Dynamite",19,86,"BTS","BE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features",14.174,14.535,28.709
"633","France","Macaroni (feat. Ninho)",18,74,"Leto","100 visages",0.592,0.492,9,-8.462,1,0.169,0.272,0,0.0785,0.384,128.067,"audio_features",10.656,8.856,19.512
"634","France","Control",17,80,"Zoe Wees","Control",0.599,0.465,4,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,"audio_features",10.183,7.905,18.088
"635","France","Diptyque",16,59,"Dinos","Stamina,",0.526,0.365,1,-8.817,1,0.396,0.715,4.34e-05,0.225,0.115,83.306,"audio_features",8.416,5.84,14.256
"636","France","Riina Toto (feat. Maes)",15,56,"13 Block","BLO II",0.881,0.693,8,-6.186,0,0.271,0.176,0.00159,0.0916,0.843,135.031,"audio_features",13.215,10.395,23.61
"637","France","Paranoïaque",14,59,"Dinos","Stamina,",0.811,0.608,4,-6.785,0,0.0958,0.237,1.29e-06,0.0985,0.639,133.121,"audio_features",11.354,8.512,19.866
"638","France","93 mesures",13,58,"Dinos","Stamina,",0.859,0.529,11,-9.899,0,0.329,0.0485,0,0.0965,0.301,95.986,"audio_features",11.167,6.877,18.044
"639","France","Cabeza",12,76,"OBOY","Mafana",0.884,0.566,5,-7.398,0,0.046,0.123,3.25e-06,0.106,0.565,106.983,"audio_features",10.608,6.792,17.4
"640","France","Angela",11,74,"Hatik","Chaise pliante",0.65,0.469,2,-8.676,0,0.184,0.702,0.249,0.106,0.378,191.853,"audio_features",7.15,5.159,12.309
"641","France","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",10,84,"Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"audio_features",7.98,8.28,16.26
"642","France","Millions d'euros",9,58,"Landy","Millions d'euros",0.611,0.603,6,-7.819,0,0.428,0.498,0,0.0657,0.397,119.559,"audio_features",5.499,5.427,10.926
"643","France","Amour toxic",8,72,"Dadju","Poison Ou Antidote",0.718,0.416,5,-8.758,1,0.0675,0.796,1.85e-06,0.0992,0.642,132.074,"audio_features",5.744,3.328,9.072
"644","France","Coffre plein",7,75,"Koba LaD","Détail",0.758,0.56,6,-6.69,0,0.0639,0.093,0,0.104,0.606,149.893,"audio_features",5.306,3.92,9.226
"645","France","Bande organisée",6,61,"13 Organisé","13 Organisé",0.901,0.939,6,-2.762,1,0.274,0.117,0,0.0643,0.805,142.948,"audio_features",5.406,5.634,11.04
"646","France","Papillon",5,68,"Zola","Survie",0.833,0.459,5,-7.432,0,0.224,0.44,0.000303,0.149,0.722,142,"audio_features",4.165,2.295,6.46
"647","France","Lemonade (feat. Gunna, Don Toliver & NAV)",4,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",3.2,2.632,5.832
"648","France","My Salsa",3,75,"Franglish","Monsieur (Mood Edition)",0.841,0.574,4,-6.183,0,0.0834,0.276,0,0.0752,0.548,98.999,"audio_features",2.523,1.722,4.245
"649","France","Plus Jamais (feat. Stormzy)",2,75,"Aya Nakamura","AYA",0.605,0.419,1,-9.032,1,0.0342,0.373,0,0.128,0.291,152.161,"audio_features",1.21,0.838,2.048
"650","France","Moins un",1,62,"Dinos","Stamina,",0.918,0.399,1,-8.795,1,0.37,0.19,0,0.0751,0.483,109.031,"audio_features",0.918,0.399,1.317
"651","Germany","Do They Know It's Christmas? - 1984 Version",50,77,"Band Aid","Do They Know It's Christmas?",0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,"audio_features",29.95,32.1,62.05
"652","Germany","All I Want for Christmas Is You",49,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.464,30.723,47.187
"653","Germany","DOWN",48,73,"KC Rebell","Maximum III++",0.625,0.784,9,-5.029,0,0.24,0.142,0,0.119,0.413,181.851,"audio_features",30,37.632,67.632
"654","Germany","Santa Tell Me",47,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",24.675,29.187,53.862
"655","Germany","It's Beginning to Look a Lot like Christmas",46,69,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features",15.594,9.844,25.438
"656","Germany","Dirndl Weed",45,65,"Sääftig","Dirndl Weed",0.699,0.536,8,-9.558,1,0.124,0.0763,0,0.184,0.433,140.006,"audio_features",31.455,24.12,55.575
"657","Germany","Wonderful Dream (Holidays Are Coming) - Radio Version",44,68,"Melanie Thornton","Ready To Fly",0.578,0.676,8,-5.478,1,0.033,0.114,0,0.255,0.524,149.965,"audio_features",25.432,29.744,55.176
"658","Germany","Blinding Lights",43,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",22.102,31.39,53.492
"659","Germany","All We Got (feat. KIDDO)",42,81,"Robin Schulz","All We Got (feat. KIDDO)",0.504,0.76,4,-4.246,1,0.0426,0.286,0,0.151,0.64,183.933,"audio_features",21.168,31.92,53.088
"660","Germany","It's the Most Wonderful Time of the Year",41,62,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features",9.594,21.566,31.16
"661","Germany","What You Know Bout Love",40,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features",28.36,21.92,50.28
"662","Germany","gebe auf.",39,81,"Lune","gebe auf.",0.806,0.475,1,-8.235,0,0.0489,0.273,0.000603,0.13,0.56,99.995,"audio_features",31.434,18.525,49.959
"663","Germany","Goosebumps",38,85,"HVME","Goosebumps",0.767,0.659,1,-7.429,1,0.0444,0.325,0,0.13,0.439,124.946,"audio_features",29.146,25.042,54.188
"664","Germany","Driving Home for Christmas - 2019 Remaster",37,70,"Chris Rea","Dancing with Strangers (Deluxe Edition, 2019 Remaster)",0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,"audio_features",18.981,21.571,40.552
"665","Germany","Happy Xmas (War Is Over) - Remastered 2010",36,79,"John Lennon","Signature Box",0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,"audio_features",11.556,23.04,34.596
"666","Germany","Gangster",35,60,"Loredana","Gangster",0.832,0.631,11,-7.172,0,0.174,0.107,6.45e-05,0.136,0.543,156.104,"audio_features",29.12,22.085,51.205
"667","Germany","Rockin' Around The Christmas Tree",34,86,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features",20.026,16.048,36.074
"668","Germany","Last Christmas",33,76,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features",24.255,15.774,40.029
"669","Germany","Jerusalema (feat. Nomcebo Zikode)",32,86,"Master KG","Jerusalema",0.88,0.483,1,-7.012,1,0.0504,0.0185,8.75e-06,0.0607,0.827,124.009,"audio_features",28.16,15.456,43.616
"670","Germany","Prisoner (feat. Dua Lipa)",31,64,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features",24.211,20.77,44.981
"671","Germany","Paradise",30,44,"VIZE","Paradise",0.885,0.725,6,-4.048,1,0.0456,0.0655,0,0.0389,0.905,129.993,"audio_features",26.55,21.75,48.3
"672","Germany","Merry Christmas Everyone",29,75,"Shakin' Stevens","Merry Christmas Everyone",0.534,0.904,9,-3.315,1,0.0369,0.129,0,0.128,0.96,202.899,"audio_features",15.486,26.216,41.702
"673","Germany","Monet",28,75,"Alligatoah","Monet",0.852,0.795,7,-4.142,1,0.0862,0.154,0,0.192,0.931,97.029,"audio_features",23.856,22.26,46.116
"674","Germany","Thank God It's Christmas - Non-Album Single",27,66,"Queen","The Works (Deluxe Edition 2011 Remaster)",0.296,0.421,7,-8.891,1,0.0285,0.214,0,0.232,0.335,83.425,"audio_features",7.992,11.367,19.359
"675","Germany","Monster (Shawn Mendes & Justin Bieber)",26,90,"Shawn Mendes","Monster",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,"audio_features",16.952,9.958,26.91
"676","Germany","positions",25,96,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features",18.425,20.05,38.475
"677","Germany","Woher (feat. Sido)",24,72,"Bozza","Woher (feat. Sido)",0.779,0.577,0,-6.627,0,0.16,0.0432,2.84e-06,0.408,0.264,111,"audio_features",18.696,13.848,32.544
"678","Germany","Underneath the Tree",23,81,"Kelly Clarkson","Wrapped In Red",0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,"audio_features",11.707,18.676,30.383
"679","Germany","1 Stunde",22,62,"Zuna","1 Stunde",0.765,0.716,7,-6.93,1,0.461,0.154,4.81e-05,0.166,0.25,97.7,"audio_features",16.83,15.752,32.582
"680","Germany","Mood (feat. iann dior)",21,99,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features",14.7,15.162,29.862
"681","Germany","TRANCE",20,61,"reezy","TRANCE",0.808,0.463,0,-10.653,0,0.156,0.234,5.16e-05,0.116,0.692,98.02,"audio_features",16.16,9.26,25.42
"682","Germany","Lonely (with benny blanco)",19,95,"Justin Bieber","Lonely (with benny blanco)",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,"audio_features",11.989,4.541,16.53
"683","Germany","Therefore I Am",18,94,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features",16.002,6.12,22.122
"684","Germany","Hallelujah",17,72,"Pentatonix","A Pentatonix Christmas",0.322,0.377,7,-7.385,0,0.0356,0.454,0,0.338,0.366,118.669,"audio_features",5.474,6.409,11.883
"685","Germany","Angeklagt",16,73,"Bonez MC","Hollywood Uncut",0.658,0.624,1,-9.155,0,0.0915,0.171,0.00588,0.116,0.314,181.942,"audio_features",10.528,9.984,20.512
"686","Germany","Habibi",15,75,"Casar","Habibi",0.887,0.679,6,-6.206,1,0.0741,0.138,0.00667,0.175,0.845,140.034,"audio_features",13.305,10.185,23.49
"687","Germany","Christmas Time",14,59,"Bryan Adams","Christmas",0.503,0.583,0,-4.324,1,0.0252,0.469,0,0.103,0.323,77.321,"audio_features",7.042,8.162,15.204
"688","Germany","Head & Heart (feat. MNEK)",13,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features",9.542,11.362,20.904
"689","Germany","The Business",12,87,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features",9.576,7.44,17.016
"690","Germany","Paradise (feat. Dermot Kennedy)",11,87,"MEDUZA","Paradise",0.632,0.595,8,-7.644,0,0.0401,0.0689,0,0.209,0.435,124.114,"audio_features",6.952,6.545,13.497
"691","Germany","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",10,84,"Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"audio_features",7.98,8.28,16.26
"692","Germany","Jingle Bell Rock - Daryl's Version",9,75,"Daryl Hall & John Oates","Jingle Bell Rock",0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.706,"audio_features",5.994,7.569,13.563
"693","Germany","AQUA",8,63,"Luciano","AQUA",0.945,0.421,11,-8.854,0,0.239,0.0543,0.000139,0.144,0.704,131.997,"audio_features",7.56,3.368,10.928
"694","Germany","Verlierer",7,59,"LUNA","Verlierer",0.643,0.521,2,-6.065,0,0.195,0.652,0,0.111,0.332,78.105,"audio_features",4.501,3.647,8.148
"695","Germany","In der Weihnachtsbäckerei",6,61,"Rolf Zuckowski","Winterkinder ...auf der Suche nach Weihnachten",0.817,0.451,0,-8.671,1,0.0376,0.488,0,0.196,0.917,146.451,"audio_features",4.902,2.706,7.608
"696","Germany","Lemonade (feat. Gunna, Don Toliver & NAV)",5,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",4,3.29,7.29
"697","Germany","Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version",4,44,"Paul McCartney","McCartney II (Special Edition)",0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,"audio_features",3.096,2.044,5.14
"698","Germany","Feliz Navidad",3,75,"José Feliciano","The Definite Best",0.485,0.857,2,-7.059,1,0.0442,0.534,0,0.347,0.963,148.749,"audio_features",1.455,2.571,4.026
"699","Germany","Jingle Bell Rock",2,59,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features",1.508,0.848,2.356
"700","Germany","Mistletoe",1,82,"Justin Bieber","Under The Mistletoe (Deluxe Edition)",0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,"audio_features",0.657,0.56,1.217
"701","Greece","Millionaire",50,56,"SNIK","TOPBOY",0.881,0.783,8,-3.07,0,0.163,0.382,0.000102,0.101,0.545,102.04,"audio_features",44.05,39.15,83.2
"702","Greece","XILIOMETRA",49,63,"Mad Clip","XILIOMETRA",0.744,0.657,2,-6.451,1,0.0592,0.247,0,0.0942,0.164,100.023,"audio_features",36.456,32.193,68.649
"703","Greece","All I Want for Christmas Is You",48,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.128,30.096,46.224
"704","Greece","Agria Thalassa",47,55,"Giorgos Sabanis","Agria Thalassa",0.606,0.481,8,-9.945,0,0.0306,0.144,0,0.196,0.623,100.006,"audio_features",28.482,22.607,51.089
"705","Greece","Santa Tell Me",46,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",24.15,28.566,52.716
"706","Greece","Filakes",45,53,"Strat","Filakes",0.64,0.639,9,-6.397,1,0.0669,0.149,0,0.271,0.298,167.864,"audio_features",28.8,28.755,57.555
"707","Greece","For The Night (feat. Lil Baby & DaBaby)",44,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features",36.212,25.784,61.996
"708","Greece","Blinding Lights",43,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",22.102,31.39,53.492
"709","Greece","It's the Most Wonderful Time of the Year",42,62,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features",9.828,22.092,31.92
"710","Greece","Pistoli",41,57,"Sin Laurent","Pistoli",0.793,0.622,2,-8.654,1,0.12,0.25,0,0.141,0.362,99.973,"audio_features",32.513,25.502,58.015
"711","Greece","Fimi",40,56,"Mad Clip","Fimi",0.829,0.788,1,-5.276,1,0.0807,0.051,0,0.0656,0.398,101.951,"audio_features",33.16,31.52,64.68
"712","Greece","What You Know Bout Love",39,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features",27.651,21.372,49.023
"713","Greece","SUPERSTAR",38,55,"MG","Mind Games",0.712,0.695,11,-4.356,0,0.226,0.442,0,0.143,0.705,196.033,"audio_features",27.056,26.41,53.466
"714","Greece","Rockin' Around The Christmas Tree",37,86,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features",21.793,17.464,39.257
"715","Greece","OG KUSH Freestyle",36,44,"Fy","OG KUSH Freestyle",0.78,0.615,9,-7.38,1,0.249,0.0064,0,0.0928,0.814,170.186,"audio_features",28.08,22.14,50.22
"716","Greece","Last Christmas",35,76,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features",25.725,16.73,42.455
"717","Greece","Kamikazi",34,53,"Dof Twogee","Kamikazi",0.962,0.706,2,-5.764,0,0.0686,0.64,0.000163,0.121,0.593,113.994,"audio_features",32.708,24.004,56.712
"718","Greece","Prisoner (feat. Dua Lipa)",33,64,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features",25.773,22.11,47.883
"719","Greece","Pasa Stin Pasa",32,39,"HGEMONA$","Pasa Stin Pasa",0.718,0.526,1,-13.095,1,0.424,0.176,0,0.331,0.527,59.848,"audio_features",22.976,16.832,39.808
